source,reqs
2021_tmt_ord_WEB,The TMT Observatory subsystems shall implement private data caches in the case they require large volume outside the data management system budget.
2021_tmt_ord_WEB,The TMT Observatory shall provide persistent data storage for software subsystems.
2021_tmt_ord_WEB,The TMT Observatory shall be capable to capture and store duration bursts of high-bandwidth engineering telemetry data.
2021_tmt_ord_WEB,"The TMT Observatory engineering data archive shall allow remote search, retrieval, storage and analysis of data."
2021_tmt_ord_WEB,The TMT Observatory engineering data archive information shall be time- stamped to allow cross-referencing of parameters.
2021_tmt_ord_WEB,The TMT Observatory shall provide the capability to permit TMT Observatory staff to access all scientific and/or technical data.
2021_tmt_ord_WEB,The TMT Observatory shall operate and meet all requirements for at least 50 years with preventive maintenance.
2021_tmt_ord_WEB,"The TMT Observatory Technical Operations staff shall, in less than 6 hours, be able to perform an inspection of the full system that ensures it is in a safe condition to allow astronomical observations or regular maintenance operations to take place."
2021_tmt_ord_WEB,The observatory shall be designed to support the following duty cycle over its 50-year lifespan.
2021_tmt_ord_WEB,The observatory shall be designed to support 20 slewing moves per night over its 50-year lifespan.
2021_tmt_ord_WEB,The observatory shall be designed to support an average azimuth slewing distance of 60? over its 50-year lifespan.
2021_tmt_ord_WEB,The observatory shall be designed to support an average elevation slewing distance of 15? over its 50-year lifespan.
2021_tmt_ord_WEB,The observatory shall be designed to support an average nighttime zenith angle of 32.5? over its 50-year lifespan.
2021_tmt_ord_WEB,The TMT Observatory shall monitor subsystems performance to detect abrupt or gradual changes in performance to enable timely corrective actions.
2021_tmt_ord_WEB,The TMT Observatory shall update system performance information periodically as required to provide adequate monitoring.
2021_tmt_ord_WEB,"The TMT Observatory maintenance process shall include comprehensive problem reporting, tracking, and management system."
2021_tmt_ord_WEB,The TMT Observatory maintenance process shall include work order driven preventive maintenance support system (usually known as CMMS for Computerized Maintenance Management System).
2021_tmt_ord_WEB,The TMT Observatory maintenance process shall include warehouse inventory and property control.
2021_tmt_ord_WEB,The TMT Observatory maintenance process shall include document control center.
2021_tmt_ord_WEB,The TMT Observatory shall generate a set of automatic reports based on engineering telemetry for the purposes of monitoring technical performance.
2021_tmt_ord_WEB,The TMT Observatory shall be equipped with monitoring sensors and alarm systems that can remotely notify support staff in the event of any non-hazardous problem.
2021_tmt_ord_WEB,The TMT Observatory headquarters control room shall enable monitoring of subsystems and checks of equipment functionality at the summit.
2021_tmt_ord_WEB,The TMT Observatory in steady-state operation shall use no more than 24 nights per year for scheduled engineering time.
2021_tmt_ord_WEB,The TMT Observatory shall develop a system-wide budget for daytime and nighttime scheduled system maintenance and performance tuning activities including instrument calibration and preparations for science operations.
2021_tmt_ord_WEB,"The TMT Observatory shall implement and maintain a comprehensive system-wide maintenance program, which includes both predictive and preventative maintenance."
2021_tmt_ord_WEB,The TMT Observatory shall develop a cost effective technical support model which can react to problems quickly in order to minimize time loss.
2021_tmt_ord_WEB,The TMT Observatory shall record the descriptions and time required to recover from each event for tracking and analysis purposes.
2021_tmt_ord_WEB,"The TMT Observatory in steady-state operations, shall develop a segment exchange process that ensures no segments have their reflectivity degraded by more than 10% longward of 380nm and by 15% at shorter wavelengths when compared to a freshly coated segment."
2021_tmt_ord_WEB,The TMT Observatory shall be able to re-coat M2 or M3 within the Observatory shutdown period of 5 days.
2021_tmt_ord_WEB,"In steady-state operations, the TMT Observatory shall use no more than 15 nights per year per instrument commissioning (including both technical and science commissioning)."
2021_tmt_ord_WEB,The TMT Observatory shall support a visitor instrument program.
2021_tmt_ord_WEB,The TMT Observatory visitor instruments shall be operated as a minimum as Visitor Observing mode and shall include their own data acquisition.
2021_tmt_ord_WEB,Visitor instrument data shall be stored in the TMT DMS.
2021_tmt_ord_WEB,The TMT Observatory summit facility shall be collocated with the telescope and M1 spare segment storage facility.
2021_tmt_ord_WEB,The TMT Observatory summit facility shall have a control and computer room for both daytime and nighttime operations.
2021_tmt_ord_WEB,The TMT Observatory Headquarters Facility shall be established within two (2) hours drive of the summit.
2021_tmt_ord_WEB,"The TMT Observatory Headquarters Facility shall support as a minimum administration and business services, human resources management, logistics, local government interface management, and work space for TMT science operations staff performing off-site work."
2021_tmt_ord_WEB,The TMT Observatory Headquarters Facility shall have a control room for visitor observing mode.
2021_tmt_ord_WEB,The TMT Observatory shall support the following general communication services within the Observatory as well as between the Observatory and the general Internet using video conferencing.
2021_tmt_ord_WEB,The TMT Observatory shall support the following general communication services within the Observatory as well as between the Observatory and the general Internet using voice over IP (VoIP).
2021_tmt_ord_WEB,The TMT Observatory shall support the following general communication services within the Observatory as well as between the Observatory and the general Internet using general Web access.
2021_tmt_ord_WEB,"The TMT Observatory shall be connected to the Internet with enough bandwidth to support general communications activity, local and remote observing and diagnostics, maintenance, and data transfer from the Observatory to other Internet sites (especially Internet sites within continental North America)."
2021_tmt_ord_WEB,The TMT Observatory shall partition IT network traffic so that the major components do not interfere with each other.
2021_tmt_ord_WEB,The TMT Observatory shall minimize the emission of all electromagnetic radiation that might interfere with either itself or possible nearby future astronomical facilities.
2021_tmt_ord_WEB,"During night time, the TMT Observatory shall not generate detectable light pollution."
2021_tmt_ord_WEB,The TMT Observatory shall provide a viewing gallery into the Enclosure.
2009_spica_srd_WEB,The SPICA telescope shall operate in the wavelength range 5-210µm (G1 goal: 3.5-210µm).
2009_spica_srd_WEB,The SPICA telescope shall be an aperture as large as possible which is compatible with the launch fairing.
2009_spica_srd_WEB,"The total obscuration of the telescope shall be limited to <12.5% (goal G3: <10%) in terms of telescope pupil relative surface area, over the full telescope FoV (as defined in 3.3.1);"
2009_spica_srd_WEB,"If the collecting aperture of the telescope is not designed to be of a single continuous element (i.e. non-monolithic), the gaps from any segmentation shall fall within the total obscuration defined above and be contained, in term of spatial distribution, by the existing blockage (if any);"
2009_spica_srd_WEB,The amplitude transmission T of the unobstructed region(s) of the telescope pupil aperture shall be as high as possible to take benefit of the large collecting area but more specifically higher than piecewise linear transmission curve (goal G5: higher than the goal curve) represented below and defined by the following points in the design & operation wavelength range:
2009_spica_srd_WEB,"Within the unobscured part of the telescope pupil, the telescope transmission shall be spatially uniform within to 1.5% rms or better, over the spatial frequency range corresponding to the typical MIR coronagraph high contrast region (i.e. 3.3 to 50 cycles/D), and in the MIR spectral range 3.5-30µm."
2009_spica_srd_WEB,"The telescope surface cleanliness level shall be, at BOL, better than ~2000mm2/m2 or 2000ppm for particulate and 3mg/0.1m2 for molecular based on ECSS-Q-70-01A, or equivalently, (400+/-50)C in terms of MIL-STD-1246C classification."
2009_spica_srd_WEB,The SPICA telescope shall have diffraction-limited imaging capability at 5µm over a field of view of 5 arcmin radius (goal G7: 6 arcmin)
2009_spica_srd_WEB,The SPICA telescope shall keep diffraction-limited performances at 30µm over a field of view of 10 arcmin radius (goal G8: 12 arcmin)
2009_spica_srd_WEB,The mapped telescope field of view shall be unvignetted over a radius of 12 arcmin (goal G9: 15 arcmin).
2009_spica_srd_WEB,"The overall maximum SPICA telescope wavefront error, over a field o view of 5 arcmin radius (goal G10: 6 arcmin), shall be 350nm rms in order to be compatible with nominal diffraction-limited performances at ?o."
2009_spica_srd_WEB,"The maximum telescope wavefront peak-to-valley (PTV) error, within the spatial frequency range from 0 to 50cycles/D and over the entire unobscured part of the telescope pupil shall be no higher than 2µm."
2009_spica_srd_WEB,"The operating temperature of the SPICA telescope shall be below 6K (goal G12: <5K), in order to limit in-field self-emission in the FIR. This specific temperature of operation means that all other telescope requirements apply under this condition (and the general space flight environment at the baseline mission orbit)."
2009_spica_srd_WEB,"For every degree K above the maximum baseline telescope temperature of 6K (as per R12), the relative surface area (i.e., compared to the total telescope aperture) of this associated higher temperature zone shall be further reduced by at least a factor 5."
2009_spica_srd_WEB,The telescope operating temperature shall be stable to within 0.25K over a typical observation duration.
2009_spica_srd_WEB,"The telescope shall provide adequate internal straylight control such as baffling to allow for SPICA observations with sky-limited sensitivity. In particular, the straylight rejection level shall be such that total background from out-of-field stray sources (artificial and natural) shall not increase the in-field optical background signal (from zodiacal light and telescope thermal self-emission) by more than 20% (goal G15: 10% TBC)."
2009_spica_srd_WEB,"Any emission from observatory structure at surface temperatures >10K (respectively >50K, TBC), that enters the FIR instrument FoV (respectively the MIR instrument FoV) at telescope focal plane shall be attenuated by the telescope system and associated baffles in order to reduce the view factor to these surfaces (including their in-band emissivity and from the focal plane instrument field of view) to less than 1 part in 104 (TBC)."
2009_spica_srd_WEB,"Scattered light from any natural source inside the telescope field of view (but outside the respective field of view of the focal plane instruments) shall contribute, into the respective aperture (defined by the respective FoV) of any focal plane instrument, less than 10-3 (TBC) of its peak irradiance when imaged by the telescope."
2009_spica_srd_WEB,Scattered light from any natural source outside the telescope field of view shall be attenuated to the maximum following tabulated relative levels defining the telescope PST in any azimuthal direction:
1995_gemini_PURE,The document defines the operational requirements for Gemini Control System software. The goal of the SRS is to provide a functional tool for guiding the development of controls and data acquisition systems in a manner consistent with their operation within the Gemini System. It establishes both general criteria and specific functional requirements for software and controls design in the Gemini Project.
1995_gemini_PURE,"It is oriented toward the developers of control and data acquisition systems, not toward the science user of the Gemini telescopes. As such, it logically follows the Operational Concepts document, which addresses the control of the Gemini system from a more general perspective. The impacts of the science requirements, as well as requirements of control system design are covered in this document."
1995_gemini_PURE,"The users of the Gemini system are classified into the following categories. A.Astronomer. This person is using the Gemini system for the collection of science data. In a very real sense, the astronomer is the customer for the services provided by the Gemini telescopes. The astronomer has worked out, with the Gemini system, a science plan for the collection of the data. This science plan may include interactive observing. B.Science observer. This is the on-site person responsible for monitoring the data acquisition and validating the data integrity being collected for the astronomer, as well as ensuring that the science plan is functioning to the needs of the astronomer. C.Telescope Operator. The on-site controller of the telescope and instruments. This person is responsible for ensuring the integrity of the system and for keeping the system functioning accurately during observations. The Telescope Operator works with the Observer and the science plan to produce as good data as is possible. D.Support. On-site (or near-site) support personnel are responsible for the maintenance of the system, hardware and software, as well as the installation of subsystems and configuration changes. E.Developer. Developers are responsible for the designing, testing, configuring, and upgrading of subsystems. F.Administrator. Administrators are responsible for high-level functional control of the Gemini system as an integrated system. They work with other users to determine appropriate observation scheduling changes, maintenance down-time, and system modifications. It is possible that a particular individual would fall into several of the categories. For example, it is not unusual for the astronomer to also be the science observer."
1995_gemini_PURE,"The Gemini system, when powered on, exists in one of several disjoint operational levels. Access to the system is restricted according to the current level of operation. The operational levels are: A.Observing level. The observing level is the normal operational mode of the system. B.Maintenance level. Maintenance level permits access to all subsystems for routine maintenance and diagnostic work. The telescope is typically at maintenance level during daylight (non-observing) hours. C.Test level. The most primitive operational level, test level operation is used for installation/deinstallation of subsystems, including full diagnostics and installation calibration activities."
1995_gemini_PURE,"At any level, but particularly during observing level operation, the software imposes on the Gemini system a series of access modes. These access modes balance ease and convenience of use against flexibility, control, and the security of the system. The access modes provided by the Gemini system are: A.Observing. This mode provides simple and safe access to the system for the collection of science data, selection of instrument parameters, and quick-look data reduction. Access to the system is through the sequencer with no direct control of telescope and instruments B.Monitoring. This is a special, read-only case of the observing mode that can be invoked on a subsystem basis. Under no circumstances should monitoring affect the performance of an ongoing observation C.Operation. This is the access used for direct control of the telescope and instruments, typically during observation level operation. It is normally available only to the Telescope Operator and the science program sequencer when at operation level. D.Planning. Access to the Gemini system is provided during science planning. Actual access to the telescope is not permitted in this mode, but the virtual telescope capability of the Gemini system provides a telescope simulator that is useful for planning observations, as are on-line databases. E.Testing. Test access allows full, direct control of any subsystem. All features of the subsystem are available in this mode. Under no circumstances should testing affect the performance of an ongoing observation. F.Administrative. It is possible to inquire about system utilization, efficiency, etc. using administrative access. No control is available in this mode, only status and scheduling information is accessible. Under no circumstances should administrative access affect the performance of an ongoing observation. It is entirely possible for a single user to be accessing the system through several modes simultaneously. In fact, this is the typical situation with the Telescope Operator, who is often concurrently accessing the system through the observer, monitor, and operator modes. There are times when an astronomer might be using both observer and monitor modes."
1995_gemini_PURE,Users of the system will be located at one or more facilities. These are referred to in general as Gemini 8m Telescopes operations facilities. The Gemini 8m Telescopes enclosure and Gemini 8m Telescopes control facility are referred to collectively as the Gemini 8m Telescopes site.
1995_gemini_PURE,This is the enclosure housing the telescope. In general such use would be limited to maintenance and engineering.
1995_gemini_PURE,This is the facility collocated with the enclosure. It is from here that nightly operations would take place.
1995_gemini_PURE,This is the facility where off duty personnel reside while stationed on the summit. This would be the Hale Pohaku facility on Mauna Kea and Cerro Tololo in Chile (assuming no support facility is constructed on Cerro Pachon).
1995_gemini_PURE,"This is the facility where offices, shops, etc. are located. On Hawaii this would be with the JACH in Hilo and in Chile it would be either the La Serena or Cerro Tololo facilities."
